Text,label 1,label 2,accident_predicted,ner_locations
মারমা সম্প্রদায়ের সাংগ্রাই জলোৎসব নতুন বছরকে স্বাগত জানানোর এক অনন্য সাংস্কৃতিক আয়োজন।,0,normal,0,[]
পার্বত্য সংস্কৃতি রক্ষায় সবাইকে একসঙ্গে কাজ করার আহ্বান জানিয়েছেন তথ্যমন্ত্রী।,0,normal,0,[]
"Parbotto songskriti desher shompod, songrokkhone shommilito uddoger ahban janiechen tothomontree.",0,normal,0,[]
"Hill culture desher valuable asset, er preservation e collective initiative er ahban janiechen tothomontree.",0,normal,0,[]
দেশের ঐতিহ্যের অংশ হিসেবে পার্বত্য সংস্কৃতি সংরক্ষণে সমন্বিত পদক্ষেপ নেওয়ার ওপর গুরুত্বারোপ করেছেন তথ্যমন্ত্রী।,0,normal,0,[]
কাপ্তাই হ্রদে ফুল ভাসানোর মাধ্যমে পাহাড়ের বৃহৎ উৎসবের সূচনা হয়েছে।,0,normal,0,"['কাপ', 'তাই', 'হর', 'দে']"
Kaptai hrod er jole ful bhasiye paharer shobcheye boro utsob shuru holo.,0,normal,0,[]
Kaptai Lake e flower bhasiye paharer biggest festival start holo.,0,normal,0,[]
কাপ্তাই হ্রদের শান্ত জলে ফুল ভাসিয়ে পাহাড়ি উৎসবের আনুষ্ঠানিক সূচনা করা হয়।,0,normal,0,"['কাপ', 'তাই', 'হর', 'দের']"
"রাঙামাটি এখন উৎসবের আমেজে ভরপুর। পাহাড়জুড়ে বিজু, সাংগ্রাইসহ নানা ঐতিহ্যবাহী উৎসব উদযাপিত হচ্ছে এবং ছয় দিনের মেলা ও সাংস্কৃতিক অনুষ্ঠান আয়োজন করা হয়েছে।",0,normal,0,['রাঙামাটি']
"Rangamati ekhon utsober rong e rangiye ache. Pahar jure Biju, Sangrai, Boishuk, Bihu, Changkran, Changlan o Pata utsob cholche.",0,normal,0,[]
"Rangamati now full of festival vibes. Pahar jure traditional Biju, Sangrai, Boishuk, Bihu etc. celebration cholche with 6-day fair and cultural program.",0,normal,0,[]
"উৎসবের আবহে রাঙামাটি এখন এক বিশাল মিলনমেলায় পরিণত হয়েছে, যেখানে পাহাড়জুড়ে চলছে বিভিন্ন ঐতিহ্যবাহী বর্ষবরণ উৎসব।",0,normal,0,['রাঙামাটি']
"রাঙামাটির কাপ্তাই লেক শুধু জলাধার নয়, এটি পাহাড়, নীল জল আর সবুজে ঘেরা এক অপূর্ব প্রাকৃতিক সৌন্দর্য।",0,normal,0,"['রাঙামাটির', 'কাপ', 'তাই']"
"Bangladesher parboto jonopod Rangamatir gorbo Kaptai Lake. Eta shudhu joladhar na, eta prokritir ek opurbo bishshoy.",0,normal,0,[]
"Rangamati er Kaptai Lake is not just a reservoir, it’s a natural wonder with hills, blue water and greenery.",0,normal,0,[]
"কাপ্তাই লেক তার নীল জলরাশি, পাহাড়ি পরিবেশ ও সবুজ সৌন্দর্যে রাঙামাটিকে দিয়েছে এক স্বর্গীয় রূপ।",0,normal,0,"['কাপ', 'তাই', 'রাঙামাটি']"
"রাঙামাটি পাহাড়, নদী, কাপ্তাই হ্রদ, ঝুলন্ত সেতু ও আদিবাসী সংস্কৃতির জন্য বিখ্যাত একটি পর্যটন নগরী, যেখানে প্রকৃতির নানা উপাদানের অপূর্ব সমন্বয় রয়েছে।",0,normal,0,"['রাঙামাটি', 'কাপ', 'তাই', 'হর']"
"Pahar ar nodite ghera amader ei prokritik shundorjyo Rangamati. Eta Kaptai Lake, Sajek Valley, Jhulto Setu ebong adibasi shongskritir jonno famous.",0,normal,0,[]
"Rangamati is famous for its natural beauty, Kaptai Lake, hanging bridge, Sajek Valley and indigenous culture.",0,normal,0,[]
প্রকৃতি ও সংস্কৃতির অপূর্ব মিলনে রাঙামাটি বাংলাদেশের অন্যতম আকর্ষণীয় পর্যটন অঞ্চল হিসেবে পরিচিত।,0,normal,0,['রাঙামাটি']
"কাপ্তাই লেক পার্বত্য চট্টগ্রামের একটি বিখ্যাত প্রাকৃতিক স্থান, যা সবুজ পাহাড় ও নীল জলরাশির কারণে পর্যটকদের কাছে অত্যন্ত জনপ্রিয়।",0,normal,0,"['কাপ', 'তাই']"
Kaptai Lake Bangladesher prokritik shundorjer ek ononno nidorshon. Eta parbotto chottogram er hridoye obosthito.,0,normal,0,[]
"Kaptai Lake is one of the most beautiful tourist spots in Bangladesh, with green hills and blue water.",0,normal,0,[]
প্রকৃতির নীরব সৌন্দর্যে ঘেরা কাপ্তাই লেক বাংলাদেশের অন্যতম জনপ্রিয় পর্যটন গন্তব্য হিসেবে বিবেচিত।,0,normal,0,"['কাপ', 'তাই']"
"বিজু, সাংগ্রাইসহ পার্বত্য চট্টগ্রামের ঐতিহ্যবাহী উৎসব ও বাংলা নববর্ষ ১৪৩৩ উদযাপন উপলক্ষে ঢাকায় বর্ণাঢ্য আয়োজন করেছে মন্ত্রণালয়।",0,normal,0,[]
"Parbotto Chattogram er itihashbahi social utsob Biju, Sangrai, Baisu, Bishu, Changkran o Changlan 2026 ebong Bangla Noboborsho 1433 udjapon upolokkhe Dhakay bornadhyo ayojon kora hoyeche.",0,normal,0,[]
"Parbatto Chattogram er traditional festivals Biju, Sangrai etc. ebong Bangla New Year 1433 celebration er jonno Dhaka te grand arrangement kora hoyeche.",0,normal,0,[]
ঢাকায় পার্বত্য চট্টগ্রামের ঐতিহ্যবাহী উৎসব ও নববর্ষ উদযাপনকে ঘিরে বর্ণাঢ্য সাংস্কৃতিক আয়োজন অনুষ্ঠিত হয়েছে।,0,normal,0,[]
"কাপ্তাই লেকের নীল জল, লেক পার্কের শান্ত পরিবেশ এবং আদিবাসী বাজারের সংস্কৃতি রাঙামাটিকে এক অনন্য পর্যটন অভিজ্ঞতায় পরিণত করেছে।",0,normal,0,"['কাপ', 'তাই', 'রাঙামাটি']"
"Kaptai Lake er neel jol e hariye jaowa muhurto, pase paharir sobuj e sajano Lake Park er shanti, ar adibashi market er rongin shongskriti—Rangamati ek ononno onubhuti.",0,normal,0,[]
"Kaptai Lake er blue water, Lake Park er peace full vibe ebong indigenous market er colorfull culture milay Rangamati ek unique experience.",0,normal,0,[]
"প্রকৃতি, শান্তি আর সংস্কৃতির অপূর্ব মিশেলে রাঙামাটি যেন এক জীবন্ত গল্পের নাম।",0,normal,0,['রাঙামাটি']
"রাঙামাটি ভ্রমণে গেলে ঐতিহ্য, সংস্কৃতি ও কাপ্তাই লেকের দ্বীপগুলোর সৌন্দর্য কাছ থেকে দেখা যায়, সাথে পাওয়া যায় স্থানীয় পাহাড়ি খাবার।",0,normal,0,"['রাঙামাটি', 'কাপ', 'তাই']"
Cholen Rangamati niye ektu research kori. Ekhane itihash o shongskriti ek kabyik onubhob.,0,normal,0,[]
"Let’s explore Rangamati. It’s full of culture and tradition, plus Kaptai Lake er islands and local bamboo chicken experience.",0,normal,0,[]
"রাঙামাটি ভ্রমণ মানেই ঐতিহ্য, প্রকৃতি ও স্থানীয় সংস্কৃতির এক অপূর্ব মিলন অভিজ্ঞতা।",0,normal,0,['রাঙামাটি']
বুদ্ধ পূর্ণিমা উপলক্ষে রাঙামাটিতে শোভাযাত্রা ও আলোচনা সভার আয়োজন করা হয়েছে।,0,normal,0,['রাঙামাটিতে']
